Object,X1,Y1,X2,Y2,Confidence
dog,1088,745,1268,856,0.7942333817481995
person,1588,557,1679,767,0.3622586727142334
person,1039,512,1145,826,0.8697378635406494
dog,1088,744,1267,856,0.8378328680992126
person,900,558,1018,804,0.8210725784301758
person,1586,559,1680,763,0.41046977043151855
dog,738,700,922,839,0.33168941736221313
person,1038,512,1145,826,0.8638309836387634
dog,1088,743,1268,855,0.8524344563484192
person,898,558,1019,804,0.8336597084999084
person,1585,563,1681,799,0.411448210477829
dog,737,682,915,840,0.3138389587402344
person,1035,512,1145,826,0.8652815818786621
dog,1087,743,1267,855,0.8581582307815552
person,891,559,1019,804,0.803361177444458
person,1585,562,1683,801,0.5476434826850891
dog,736,687,914,840,0.3267613351345062
person,1035,512,1144,826,0.865254819393158
dog,1086,741,1267,855,0.8559627532958984
person,888,558,1017,802,0.7299904823303223
person,1585,561,1683,801,0.5912722945213318
dog,737,690,913,840,0.3189701437950134
person,1035,511,1144,826,0.8663161993026733
dog,1086,742,1267,855,0.8525139093399048
person,883,559,1018,802,0.6900491118431091
person,1586,562,1682,801,0.5450279712677002
dog,728,692,915,841,0.31804877519607544
person,1036,511,1144,826,0.8698019981384277
dog,1086,743,1267,856,0.8532336950302124
person,877,559,1021,802,0.7077985405921936
person,1588,560,1683,800,0.5358143448829651
person,1036,511,1144,826,0.8678635954856873
dog,1086,743,1267,855,0.8608900904655457
person,873,560,1022,803,0.6757351756095886
person,1590,560,1686,801,0.6291978359222412
person,1035,511,1143,825,0.8692055344581604
dog,1085,742,1266,855,0.8674780130386353
person,1586,556,1683,798,0.6141986846923828
person,869,561,1024,801,0.5784057378768921
person,927,574,1007,802,0.34248581528663635
person,1035,511,1144,826,0.8746684789657593
dog,1082,740,1267,855,0.8556947112083435
person,1587,561,1684,799,0.6272789835929871
person,865,563,1026,803,0.5668973922729492
person,924,576,1004,803,0.3410916030406952
person,1036,512,1143,826,0.8733251690864563
dog,1082,739,1267,855,0.8595162630081177
person,864,563,1028,803,0.5958570837974548
person,1588,562,1687,799,0.5932911038398743
person,1036,512,1143,826,0.8610055446624756
dog,1083,740,1267,855,0.853498101234436
person,872,564,1032,803,0.5652151107788086
person,1589,560,1687,761,0.47587719559669495
person,1040,512,1143,825,0.8502498269081116
dog,1083,741,1269,856,0.8240445852279663
person,866,564,1033,803,0.7207199335098267
person,1592,564,1690,756,0.4012702703475952
dog,1083,741,1271,854,0.8357892632484436
person,1043,513,1145,825,0.8339738845825195
person,866,565,1036,805,0.7121027708053589
person,1595,561,1692,755,0.41920578479766846
dog,1084,744,1271,854,0.8511631488800049
person,1045,514,1147,824,0.8094104528427124
person,862,565,1039,806,0.5997447967529297
person,1598,555,1690,756,0.537116289138794
dog,1086,746,1271,853,0.8754919171333313
person,1046,513,1148,823,0.8172101378440857
person,861,567,1041,806,0.5796321034431458
person,1600,556,1693,759,0.5584155321121216
dog,1085,745,1271,853,0.876702070236206
person,1048,512,1149,823,0.7988271117210388
person,1604,556,1692,791,0.4710061252117157
person,868,573,1046,808,0.4672548770904541
dog,1086,746,1271,853,0.883095383644104
person,1047,513,1148,825,0.7980448007583618
person,870,575,1049,808,0.5676327347755432
person,1602,555,1693,787,0.49613818526268005
person,928,591,1006,807,0.3297828435897827
dog,1084,745,1272,853,0.8608123064041138
person,1049,513,1149,824,0.8040724396705627
person,872,577,1052,808,0.5454391837120056
person,1606,554,1697,769,0.5292390584945679
person,930,607,1005,807,0.34134456515312195
dog,1083,745,1272,852,0.835986852645874
person,1050,513,1150,824,0.8074427843093872
person,1607,553,1699,791,0.5816501975059509
person,873,580,1049,808,0.5485267043113708
person,930,605,1006,807,0.37099677324295044
dog,1083,746,1273,852,0.850649356842041
person,1053,513,1150,824,0.8008452653884888
person,1607,551,1701,797,0.618850588798523
person,876,585,1021,808,0.43362799286842346
person,930,617,1007,807,0.38671401143074036
dog,1085,745,1274,853,0.855282723903656
person,1052,513,1151,824,0.7859055995941162
person,1608,553,1686,769,0.5151026844978333
person,875,591,1014,809,0.43612030148506165
dog,1084,746,1274,854,0.8373544216156006
person,1052,513,1151,824,0.785925030708313
person,1609,552,1695,767,0.540235161781311
person,893,593,1016,809,0.44734957814216614
dog,1086,745,1274,854,0.8698098659515381
person,1053,512,1151,821,0.7822176814079285
person,907,601,1016,811,0.5002119541168213
person,1612,553,1683,754,0.41464850306510925
dog,1086,746,1274,853,0.8664064407348633
person,1053,512,1152,821,0.7833067774772644
person,910,602,1019,810,0.5701609253883362
person,1612,554,1700,757,0.45357075333595276
dog,1084,744,1274,854,0.8457385301589966
person,1055,512,1152,820,0.7608504891395569
person,1612,554,1686,772,0.4536348283290863
person,912,605,1020,807,0.40634629130363464
dog,1084,748,1274,855,0.8522850275039673
person,1059,512,1154,823,0.7559583187103271
person,911,613,1024,805,0.4551248252391815
person,1613,556,1673,756,0.3296796679496765
dog,1083,748,1274,855,0.8679320216178894
person,1061,512,1155,823,0.7411618828773499
dog,900,617,1023,811,0.380228191614151
person,909,616,1025,809,0.3539976179599762
person,1614,556,1676,754,0.340846985578537
dog,1083,751,1274,854,0.9119714498519897
person,1059,512,1156,819,0.7506716847419739
dog,899,621,1026,810,0.4367060661315918
person,1615,554,1714,745,0.3343693017959595
dog,1082,752,1275,855,0.8677045106887817
person,1062,511,1158,819,0.7519509196281433
dog,733,678,932,840,0.31378722190856934
dog,1085,748,1275,855,0.8257960677146912
person,1065,511,1158,818,0.7301457524299622
horse,838,624,1086,813,0.3731108605861664
dog,730,677,947,840,0.33240795135498047
dog,1087,751,1276,855,0.8409207463264465
person,1061,511,1161,817,0.7408156394958496
horse,842,629,1073,809,0.4224383234977722
dog,1087,752,1276,855,0.8075116872787476
person,1065,512,1161,816,0.7140989303588867
horse,847,633,1086,808,0.5046557188034058
person,1622,553,1714,747,0.37198129296302795
dog,1084,752,1280,855,0.8417723774909973
person,1070,513,1163,808,0.7344523668289185
horse,848,633,1091,807,0.40269187092781067
dog,1086,751,1280,855,0.8470035791397095
person,1070,513,1166,808,0.7368441224098206
horse,855,641,1090,808,0.4702792465686798
dog,727,679,960,837,0.44117286801338196
person,1624,555,1696,750,0.344178169965744
dog,858,644,1089,811,0.34403225779533386
dog,1084,752,1280,857,0.864189863204956
person,1069,514,1167,808,0.7574867010116577
dog,727,678,969,838,0.44293177127838135
horse,856,642,1090,809,0.36931219696998596
person,1624,555,1714,748,0.30531641840934753
dog,1090,752,1282,856,0.9178766012191772
person,1067,514,1168,809,0.7709119915962219
dog,728,682,936,841,0.5569884181022644
dog,857,649,1081,810,0.41748762130737305
person,856,647,1084,809,0.3696952164173126
dog,1092,752,1283,857,0.9015672206878662
person,1067,514,1168,810,0.7591920495033264
dog,731,683,953,841,0.4376021921634674
dog,856,656,1077,812,0.3336624503135681
dog,1091,754,1284,858,0.8320897817611694
person,1069,517,1169,814,0.750393807888031
dog,880,664,1079,813,0.4091147482395172
dog,743,684,946,840,0.35471266508102417
dog,1090,755,1285,857,0.832505464553833
person,1068,517,1169,817,0.777690589427948
dog,744,685,951,841,0.417815625667572
dog,1088,755,1287,858,0.8370246887207031
person,1068,517,1169,812,0.7527667880058289
dog,877,670,1090,816,0.5129618048667908
dog,743,681,968,839,0.42446163296699524
dog,1089,755,1288,858,0.7881421446800232
person,1073,524,1167,819,0.7754426002502441
person,1073,524,1165,819,0.7904466986656189
dog,1088,755,1288,859,0.788341760635376
person,1072,524,1165,820,0.786698579788208
dog,1090,756,1289,861,0.7427834272384644
person,840,622,892,714,0.39987412095069885
dog,922,683,1091,819,0.36187615990638733
person,1073,527,1165,818,0.7832094430923462
dog,1091,756,1289,861,0.6603018641471863
dog,926,684,1086,817,0.36584600806236267
person,842,622,893,714,0.32630622386932373
person,1071,528,1167,821,0.7995895147323608
dog,1090,757,1290,862,0.6720738410949707
dog,928,685,1072,814,0.41103631258010864
person,1071,528,1169,818,0.7641690373420715
dog,1096,758,1290,864,0.6443396210670471
dog,928,691,1065,814,0.44971519708633423
person,927,692,1066,814,0.4374391436576843
dog,757,695,939,843,0.36875101923942566
person,1072,529,1169,819,0.751288115978241
dog,1093,759,1287,863,0.6383231282234192
dog,934,695,1064,815,0.4667620360851288
person,931,695,1063,814,0.39634138345718384
dog,761,698,939,844,0.3399977385997772
person,1071,532,1171,819,0.7198008894920349
dog,1098,760,1289,864,0.5584403276443481
dog,754,698,938,847,0.3480004668235779
person,1069,531,1172,820,0.7614986300468445
dog,1097,762,1289,864,0.6730416417121887
person,938,700,1059,818,0.4293389320373535
dog,755,697,962,849,0.3658694624900818
dog,749,692,872,840,0.3253394663333893
person,1069,531,1171,825,0.7902482151985168
dog,1098,762,1288,865,0.7409015893936157
person,939,701,1058,819,0.5008293390274048
dog,939,701,1060,825,0.36231938004493713
dog,758,696,959,849,0.36224445700645447
person,831,627,898,720,0.3274916410446167
dog,758,692,874,848,0.3110492527484894
person,1067,533,1172,827,0.8017919659614563
dog,1104,762,1289,865,0.6410976648330688
dog,945,702,1054,822,0.46946918964385986
dog,750,697,948,851,0.32032153010368347
person,1068,533,1172,827,0.8139490485191345
dog,1097,764,1291,866,0.5554837584495544
dog,942,702,1051,828,0.3846524953842163
dog,529,648,779,823,0.9141201376914978
person,541,207,680,609,0.8586536049842834
car,672,318,882,404,0.6676076650619507
bicycle,657,365,762,527,0.4763607978820801
person,954,305,996,433,0.40874266624450684
car,215,199,418,348,0.39556482434272766
traffic light,471,83,500,157,0.38225674629211426
car,21,235,348,417,0.3745710551738739
traffic light,608,82,634,136,0.3367217779159546
dog,528,648,780,823,0.9056851267814636
person,549,204,682,611,0.885029137134552
car,678,320,897,404,0.6925615668296814
bicycle,657,371,762,527,0.4245331287384033
car,215,199,418,347,0.4230499267578125
car,20,234,347,415,0.3717634081840515
person,953,306,996,433,0.36734285950660706
traffic light,471,83,501,156,0.3613246977329254
traffic light,608,82,634,136,0.359191358089447
dog,528,648,780,824,0.9081321954727173
person,556,204,684,610,0.8810175061225891
car,680,319,905,404,0.7521302700042725
bicycle,658,373,762,528,0.430170476436615
car,215,199,418,347,0.42900651693344116
person,953,305,996,433,0.4152970016002655
car,20,234,348,411,0.38724285364151
traffic light,471,83,501,156,0.34462565183639526
traffic light,608,82,634,136,0.33884263038635254
dog,529,647,779,824,0.9081614017486572
person,560,204,690,610,0.8772904872894287
car,690,319,911,402,0.694648265838623
car,215,199,418,346,0.4424777030944824
person,953,306,996,433,0.3890973925590515
car,18,234,348,411,0.3819061815738678
traffic light,608,82,634,136,0.34697332978248596
traffic light,471,83,501,156,0.3361588716506958
bicycle,665,372,761,527,0.316071093082428
dog,529,648,779,823,0.9028742909431458
person,563,205,698,605,0.8521035313606262
car,687,320,918,403,0.6311874985694885
car,215,199,418,347,0.43544620275497437
car,20,234,349,409,0.3778705894947052
person,952,304,996,433,0.3467785716056824
bicycle,666,373,761,528,0.3239644169807434
traffic light,608,82,634,136,0.31935495138168335
traffic light,471,83,501,156,0.3161826431751251
dog,529,647,779,822,0.9084988832473755
person,567,206,703,609,0.8533737063407898
car,687,320,921,402,0.6386972665786743
car,214,199,418,346,0.4466974437236786
car,19,234,348,410,0.3828955888748169
person,952,305,996,434,0.3746536076068878
traffic light,608,82,634,136,0.3632294237613678
traffic light,471,83,501,156,0.3235844373703003
dog,529,648,779,821,0.9204293489456177
person,574,209,707,608,0.8787819147109985
car,691,320,908,400,0.5764199495315552
car,214,199,418,346,0.4575847387313843
car,19,234,347,409,0.375998854637146
person,949,306,997,434,0.3361564874649048
traffic light,608,82,634,136,0.3289673626422882
traffic light,471,83,501,156,0.310696005821228
dog,529,648,779,821,0.9169552326202393
person,579,217,710,607,0.88648921251297
car,709,317,915,401,0.4829818308353424
person,951,305,995,433,0.4661625325679779
car,214,199,418,346,0.46332094073295593
car,19,234,348,411,0.3663857877254486
traffic light,471,83,501,156,0.32960495352745056
traffic light,608,82,634,136,0.3212958872318268
dog,529,647,779,821,0.9155187606811523
person,586,222,714,606,0.8743771910667419
car,716,318,908,402,0.5435471534729004
car,215,199,418,346,0.471680223941803
person,951,306,995,433,0.3994837701320648
car,21,234,348,410,0.35895588994026184
traffic light,471,83,501,156,0.3350042402744293
traffic light,608,82,634,136,0.32096055150032043
dog,529,648,779,821,0.9190098643302917
person,591,222,722,603,0.8940686583518982
car,724,317,925,404,0.6843507289886475
car,214,199,418,346,0.4776036739349365
car,18,235,348,411,0.39337998628616333
traffic light,471,83,501,157,0.3479035198688507
traffic light,608,82,634,136,0.3155823051929474
dog,529,648,779,821,0.9267479181289673
person,592,223,729,604,0.8925280570983887
car,733,318,942,404,0.7269563674926758
car,214,199,418,346,0.46646416187286377
car,19,234,348,415,0.422117680311203
person,947,308,995,433,0.3720608055591583
traffic light,471,83,501,157,0.3698490262031555
traffic light,608,82,634,137,0.3495318591594696
dog,529,648,779,822,0.925687313079834
person,593,223,733,604,0.8970045447349548
car,734,317,955,406,0.731471836566925
car,214,199,418,346,0.4467339813709259
car,20,234,348,416,0.39394411444664
traffic light,471,83,501,157,0.3463389575481415
traffic light,608,82,634,136,0.3411804437637329
person,946,307,995,434,0.3364103436470032
dog,529,648,779,822,0.9251113533973694
person,595,224,735,600,0.8865163922309875
car,738,318,955,403,0.7114176154136658
car,214,199,418,346,0.46181073784828186
car,17,235,348,416,0.40475672483444214
traffic light,608,82,634,136,0.32503727078437805
traffic light,471,83,501,156,0.31922829151153564
dog,528,648,779,823,0.9275301694869995
person,599,223,736,595,0.8817887306213379
car,733,316,962,408,0.564172625541687
car,215,199,418,345,0.4386841952800751
car,19,234,347,412,0.35533827543258667
dog,528,648,779,824,0.9276580810546875
person,604,222,737,589,0.8904391527175903
car,736,314,961,407,0.47487252950668335
car,214,199,418,345,0.4489080011844635
car,19,234,350,415,0.3621673882007599
dog,528,648,778,824,0.9308021664619446
person,607,218,737,590,0.8935940861701965
car,215,199,418,345,0.4509914219379425
car,18,234,350,414,0.3312756419181824
car,744,315,962,408,0.30461063981056213
dog,528,648,778,824,0.9269124865531921
person,610,216,742,591,0.8830691576004028
car,215,199,418,345,0.44615110754966736
car,20,234,349,413,0.36583030223846436
dog,528,648,779,825,0.9260034561157227
person,615,214,748,591,0.8707610368728638
car,215,199,418,345,0.44971877336502075
car,22,234,347,413,0.3522131145000458
car,737,322,816,384,0.3261439800262451
dog,528,648,779,823,0.9064236283302307
person,618,214,751,591,0.8620555400848389
car,215,199,418,345,0.4332907795906067
car,17,234,347,411,0.38676750659942627
person,952,303,995,433,0.3295386731624603
dog,529,648,777,822,0.8939424753189087
person,621,216,755,590,0.8622965812683105
car,215,199,417,345,0.4056696891784668
car,20,234,348,414,0.40128055214881897
car,831,321,963,405,0.3141035735607147
person,622,218,760,589,0.8700972199440002
dog,529,649,778,822,0.8523247838020325
car,20,234,347,415,0.4095519185066223
car,215,199,417,345,0.40220314264297485
car,838,318,996,406,0.34136033058166504
car,749,314,817,390,0.32585856318473816
person,625,220,765,589,0.8738224506378174
dog,528,649,778,823,0.8521543145179749
car,17,234,347,412,0.4067121744155884
car,751,320,816,389,0.3856712877750397
